function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,replica_figlet,overloaded_function_figlet,function_nodeinfo,rate_function_nodeinfo,success_rate_function_nodeinfo,cpu_usage_function_nodeinfo,ram_usage_function_nodeinfo,replica_nodeinfo,overloaded_function_nodeinfo,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,replica_env,overloaded_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,rest_seconds,overloaded_node
figlet,30,1.000,3.826,3112960.000,5,0,nodeinfo,10,1.000,1.993,64078165.333,1,0,env,10,1.000,1.531,2834432.000,1,0,203.080,202.250,11885569365.333,11940520960.000,20,0
figlet,30,1.000,6.781,5386581.333,13,0,nodeinfo,10,1.000,2.382,5009408.000,1,0,env,10,1.000,1.563,19177472.000,1,0,221.864,216.334,11783945557.333,11838844586.667,10,0
figlet,30,1.000,3.959,8673280.000,1,0,nodeinfo,10,1.000,1.684,64032768.000,1,0,env,20,1.000,1.682,19267584.000,1,0,269.240,274.270,11875083605.333,11912543744.000,20,0
figlet,30,1.000,5.946,2904064.000,1,0,nodeinfo,10,1.000,2.023,7262208.000,1,0,env,20,1.000,2.914,3592704.000,1,0,209.162,204.472,11731544746.667,11782199125.333,10,0
figlet,30,1.000,5.375,4608000.000,1,0,nodeinfo,10,1.000,1.938,63279104.000,1,0,env,20,1.000,2.960,4583424.000,1,0,207.280,198.680,11749667498.667,11787799040.000,10,0
figlet,30,1.000,4.396,4346368.000,1,0,nodeinfo,10,1.000,2.296,63513088.000,1,0,env,30,1.000,4.018,19158528.000,1,0,201.646,207.156,11774358869.333,11809072981.333,10,0
figlet,30,1.000,8.357,5722112.000,5,0,nodeinfo,10,1.000,2.352,63166464.000,5,0,env,30,1.000,4.699,19143168.000,5,0,209.362,206.795,11774611456.000,11808540160.000,10,0
figlet,30,1.000,5.125,18028544.000,5,0,nodeinfo,10,1.000,2.325,63444480.000,5,0,env,30,1.000,5.308,19140608.000,5,0,216.557,211.435,11791710890.667,11810865152.000,10,0
figlet,30,1.000,4.300,3837952.000,9,0,nodeinfo,10,1.000,3.015,63425536.000,1,0,env,40,1.000,5.631,3182592.000,9,0,212.800,212.660,11794514602.667,11882215253.333,10,0
figlet,30,1.000,7.442,6208512.000,17,1,nodeinfo,10,1.000,6.097,10222250.667,1,0,env,40,1.000,6.261,7399936.000,17,1,197.970,214.770,11970511530.667,12104265557.333,10,1
figlet,30,1.000,4.648,8383146.667,1,0,nodeinfo,10,1.000,2.646,19972096.000,1,0,env,40,1.000,3.539,8881152.000,1,0,235.200,224.964,12282032128.000,12242802517.333,20,0
figlet,30,1.000,4.111,2898602.667,1,0,nodeinfo,10,1.000,2.161,7184384.000,1,0,env,50,1.000,5.294,19786752.000,1,0,227.537,230.438,11838003882.667,11817217365.333,10,0
figlet,30,1.000,6.565,2813952.000,1,0,nodeinfo,10,1.000,2.051,7200768.000,1,0,env,50,1.000,5.183,19758592.000,1,0,226.857,223.604,11788659370.667,11799173973.333,10,0
figlet,30,1.000,5.923,4767744.000,5,0,nodeinfo,10,1.000,2.752,60204032.000,5,0,env,50,1.000,8.125,4646912.000,5,0,218.840,223.319,11765148330.667,11790908416.000,10,0
figlet,30,1.000,6.728,2879488.000,5,0,nodeinfo,20,1.000,3.400,7417856.000,5,0,env,0,1.000,1.912,2961408.000,1,0,216.380,205.490,11760962218.667,11780153514.667,10,0
figlet,30,1.000,6.337,3821568.000,5,0,nodeinfo,20,1.000,4.482,60156586.667,5,0,env,0,1.000,0.090,19775488.000,1,0,209.960,190.478,11767703552.000,11754786133.333,10,0
figlet,30,1.000,7.038,4083712.000,9,0,nodeinfo,20,1.000,9.997,17213952.000,9,0,env,0,1.000,0.086,19775488.000,1,0,194.734,198.564,11734692522.667,11876640597.333,10,0
figlet,30,1.000,7.859,7332352.000,13,0,nodeinfo,20,1.000,9.394,25320448.000,13,0,env,10,1.000,1.610,19830101.333,1,0,170.480,182.909,12041123840.000,12126668629.333,10,0
figlet,30,1.000,5.347,8652288.000,5,0,nodeinfo,20,1.000,4.027,25485994.667,1,0,env,10,1.000,1.629,19813717.333,1,0,192.776,227.876,12235809450.667,12223045120.000,20,0
figlet,30,1.000,3.936,3419648.000,1,0,nodeinfo,20,1.000,3.705,53029888.000,1,0,env,10,1.000,1.741,19779072.000,1,0,231.840,224.583,11853154986.667,11825502549.333,10,0
figlet,30,1.000,4.760,3661824.000,1,0,nodeinfo,20,1.000,4.051,52962816.000,1,0,env,20,1.000,2.172,19779584.000,1,0,216.230,212.111,11799116458.667,11803666090.667,10,0
figlet,30,1.000,7.151,5003264.000,1,0,nodeinfo,20,1.000,3.247,52736341.333,1,0,env,20,1.000,3.394,2748416.000,1,0,213.727,212.817,11733094400.000,11765201578.667,10,0
figlet,30,1.000,5.175,4468736.000,5,0,nodeinfo,20,1.000,3.084,5505024.000,5,0,env,20,1.000,3.014,2445312.000,5,0,219.450,211.563,11746043221.333,11778024448.000,10,0
figlet,30,1.000,4.569,3760128.000,5,0,nodeinfo,20,1.000,2.775,19890176.000,5,0,env,30,1.000,3.842,19840512.000,5,0,214.040,212.268,11752825514.667,11769855829.333,10,0
figlet,30,1.000,5.362,4480000.000,13,0,nodeinfo,20,1.000,3.516,6594560.000,5,0,env,30,1.000,5.434,19833344.000,13,0,216.760,215.246,11758979754.667,11850503680.000,10,0
figlet,30,1.000,6.440,8555520.000,1,0,nodeinfo,20,1.000,4.133,52741632.000,1,0,env,30,1.000,5.579,19854336.000,1,0,215.577,215.324,11978876928.000,12054887082.667,10,0
figlet,30,1.000,3.043,8728576.000,1,0,nodeinfo,20,1.000,4.421,52868778.667,1,0,env,40,1.000,4.642,19824128.000,1,0,230.415,223.928,11854086144.000,11821805568.000,10,0
figlet,30,1.000,6.216,3198976.000,1,0,nodeinfo,20,1.000,3.358,52981248.000,1,0,env,40,1.000,5.130,19845632.000,1,0,219.943,220.049,11787576661.333,11807015082.667,10,0
figlet,30,1.000,6.030,2791424.000,1,0,nodeinfo,20,1.000,3.214,52840448.000,1,0,env,40,1.000,5.381,4457984.000,1,0,215.240,213.847,11759265109.333,11804952064.000,10,0
figlet,30,1.000,4.289,4470784.000,1,0,nodeinfo,20,1.000,3.979,53051392.000,1,0,env,50,1.000,4.362,7307264.000,1,0,219.880,216.755,11780225706.667,11819429717.333,10,0
figlet,30,1.000,6.965,4481024.000,5,0,nodeinfo,20,1.000,5.200,53109760.000,5,0,env,50,1.000,5.493,19818496.000,5,0,228.750,243.397,11761470668.800,11869956266.667,10,0
figlet,30,1.000,7.312,4123136.000,5,0,nodeinfo,20,1.000,4.654,5746688.000,5,0,env,50,1.000,4.914,19953834.667,5,0,271.810,242.486,11732531200.000,11756079274.667,10,0
figlet,30,1.000,6.436,6311936.000,9,0,nodeinfo,30,1.000,8.138,4603904.000,9,0,env,0,1.000,2.809,19934208.000,1,0,222.584,206.799,11745456810.667,11833761621.333,10,0
figlet,30,1.000,6.172,4914688.000,13,0,nodeinfo,30,1.000,12.749,19405141.333,13,0,env,0,1.000,0.090,19886080.000,1,0,191.800,177.637,11981118805.333,12022462122.667,10,0
figlet,30,1.000,9.982,8165888.000,17,1,nodeinfo,30,1.000,13.337,26639872.000,17,1,env,0,1.000,0.097,19884544.000,1,0,198.786,201.132,12159436117.333,12225410730.667,10,1
figlet,40,1.000,6.754,8665770.667,5,0,nodeinfo,0,1.000,3.011,27899904.000,1,0,env,0,1.000,0.150,19818496.000,1,0,194.696,211.040,12354146986.667,12227416746.667,20,0
figlet,40,1.000,8.717,5056512.000,9,0,nodeinfo,0,1.000,0.156,51833856.000,1,0,env,0,1.000,0.095,19802624.000,1,0,221.695,194.122,11731806208.000,11650745685.333,10,0
figlet,40,1.000,8.407,8591360.000,1,0,nodeinfo,0,1.000,0.135,51724288.000,1,0,env,0,1.000,0.103,19755008.000,1,0,184.160,161.827,11645792938.667,11633614848.000,10,0
figlet,40,1.000,4.340,4282880.000,1,0,nodeinfo,0,1.000,0.129,50440533.333,1,0,env,10,1.000,0.824,19791872.000,1,0,176.046,152.243,11506539861.333,11515121322.667,10,0
figlet,40,1.000,7.420,4356778.667,5,0,nodeinfo,0,1.000,0.140,50450090.667,1,0,env,10,1.000,1.609,19871232.000,5,0,159.080,172.881,11503000234.667,11545538218.667,10,0
figlet,40,1.000,7.461,7475200.000,1,0,nodeinfo,0,1.000,0.144,50263381.333,1,0,env,10,1.000,1.470,19924480.000,1,0,190.960,180.240,11545368576.000,11486349824.000,10,0
figlet,40,1.000,6.687,4376064.000,1,0,nodeinfo,0,1.000,0.144,49973248.000,1,0,env,20,1.000,3.063,4152320.000,1,0,193.920,179.635,11424367957.333,11456215040.000,10,0
figlet,40,1.000,9.840,6897664.000,1,0,nodeinfo,0,1.000,0.135,50032810.667,1,0,env,20,1.000,2.267,5939200.000,1,0,190.280,206.307,11461890730.667,11542842197.333,10,0
figlet,40,1.000,10.656,4808704.000,5,0,nodeinfo,0,1.000,0.161,50304512.000,1,0,env,20,1.000,3.005,19909290.667,5,0,216.880,191.636,11548519082.667,11515994624.000,10,0
figlet,40,1.000,7.409,3766272.000,1,0,nodeinfo,0,1.000,0.142,50280448.000,1,0,env,30,1.000,3.950,19928234.667,1,0,200.240,189.470,11501649920.000,11493638485.333,10,0
figlet,40,1.000,9.257,4417024.000,1,0,nodeinfo,0,1.000,0.141,50391040.000,1,0,env,30,1.000,3.374,3047424.000,1,0,202.040,187.199,11457272490.667,11484309845.333,10,0
figlet,40,1.000,6.634,6631424.000,5,0,nodeinfo,0,1.000,0.168,50401792.000,1,0,env,30,1.000,4.470,19935232.000,5,0,201.680,184.541,11473783466.667,11486715904.000,10,0
figlet,40,1.000,9.671,4681728.000,5,0,nodeinfo,0,1.000,0.140,50383360.000,1,0,env,40,1.000,6.495,19889493.333,5,0,195.400,192.292,11482159104.000,11493861376.000,10,0
figlet,40,1.000,9.320,4802560.000,5,0,nodeinfo,0,1.000,0.138,50404181.333,1,0,env,40,1.000,6.578,3334144.000,5,0,199.560,190.003,11483681450.667,11505941845.333,10,0
figlet,40,1.000,7.841,2760704.000,5,0,nodeinfo,0,1.000,0.149,50381824.000,1,0,env,40,1.000,5.063,4755456.000,5,0,219.307,216.916,11522615978.667,11576313856.000,10,0
figlet,40,1.000,6.819,5469696.000,9,0,nodeinfo,0,1.000,0.145,50220373.333,1,0,env,50,1.000,6.414,19894272.000,9,0,204.853,191.731,11563607381.333,11571740672.000,10,0
figlet,40,1.000,8.811,9052160.000,13,0,nodeinfo,0,1.000,0.150,50337792.000,1,0,env,50,1.000,8.104,5438976.000,13,0,201.040,191.100,11640708437.333,11702399658.667,10,0
figlet,40,1.000,9.375,9478656.000,17,1,nodeinfo,0,1.000,0.172,50506752.000,1,0,env,50,1.000,8.451,9058816.000,17,1,202.760,198.546,11807361706.667,11877518165.333,10,1
figlet,40,1.000,8.000,9732778.667,5,0,nodeinfo,10,1.000,1.674,50889728.000,1,0,env,0,1.000,1.220,7381674.667,1,0,193.880,172.367,12025384960.000,11976655360.000,20,0
figlet,40,1.000,5.920,3313664.000,5,0,nodeinfo,10,1.000,4.035,52358656.000,5,0,env,0,1.000,0.089,3723264.000,1,0,234.411,222.502,11719883434.667,11669653162.667,10,0
figlet,40,1.000,8.837,3600384.000,5,0,nodeinfo,10,1.000,2.391,52396544.000,5,0,env,0,1.000,0.106,19894272.000,1,0,208.480,191.256,11604124330.667,11588229290.667,10,0
figlet,40,1.000,6.387,3425280.000,1,0,nodeinfo,10,1.000,2.475,52351658.667,1,0,env,10,1.000,1.035,19894272.000,1,0,180.680,185.827,11562763605.333,11572407296.000,10,0
figlet,40,1.000,9.254,4769792.000,1,0,nodeinfo,10,1.000,1.992,20733952.000,1,0,env,10,1.000,2.286,3931136.000,1,0,193.840,192.686,11558318762.667,11598410581.333,10,0
figlet,40,1.000,9.155,7708672.000,1,0,nodeinfo,10,1.000,1.490,52347392.000,1,0,env,10,1.000,1.669,5390336.000,1,0,206.440,205.874,11532006058.667,11570740906.667,10,0
figlet,40,1.000,7.043,4561920.000,1,0,nodeinfo,10,1.000,1.791,9601024.000,1,0,env,20,1.000,2.828,19962880.000,1,0,199.481,229.334,11530752000.000,11573433344.000,10,0
figlet,40,1.000,8.271,7004160.000,1,0,nodeinfo,10,1.000,1.255,6348800.000,1,0,env,20,1.000,3.516,19961514.667,1,0,318.760,243.970,11556959573.333,11585855488.000,10,0
figlet,40,1.000,9.840,4176384.000,1,0,nodeinfo,10,1.000,1.919,52497237.333,1,0,env,20,1.000,2.971,19908608.000,1,0,209.200,211.070,11545463466.667,11583680512.000,10,0
figlet,40,1.000,8.365,6242304.000,5,0,nodeinfo,10,1.000,2.177,52490240.000,5,0,env,30,1.000,4.656,19944448.000,5,0,211.240,210.230,11564830720.000,11592813909.333,10,0
figlet,40,1.000,8.577,4009984.000,5,0,nodeinfo,10,1.000,2.541,6950912.000,5,0,env,30,1.000,5.817,20035072.000,5,0,216.480,213.880,11568446122.667,11569125717.333,10,0
figlet,40,1.000,5.603,4787712.000,13,0,nodeinfo,10,1.000,1.812,52384256.000,5,0,env,30,1.000,5.427,19969024.000,5,0,215.278,217.154,11539499008.000,11602244266.667,10,0
figlet,40,1.000,7.438,8511488.000,20,1,nodeinfo,10,1.000,1.282,12533760.000,5,0,env,40,1.000,4.006,4643328.000,13,0,215.200,216.744,11684091221.333,11787717120.000,10,1
figlet,40,1.000,4.232,8972288.000,5,0,nodeinfo,10,1.000,1.771,9011200.000,1,0,env,40,1.000,4.058,8728064.000,5,0,226.260,212.698,11937882794.667,12016690346.667,20,0
figlet,40,1.000,6.712,3026944.000,13,0,nodeinfo,10,1.000,3.497,10748928.000,1,0,env,40,1.000,5.495,2650965.333,13,0,232.440,230.704,11764252672.000,11783457621.333,10,0
figlet,40,1.000,6.706,3792896.000,1,0,nodeinfo,10,1.000,3.689,7356416.000,1,0,env,50,1.000,2.452,2894336.000,1,0,230.358,227.747,11934822400.000,11979594752.000,20,0
figlet,40,1.000,9.482,3536384.000,1,0,nodeinfo,10,1.000,2.870,52348928.000,1,0,env,50,1.000,7.327,3280896.000,1,0,233.447,230.208,11725424640.000,11716364288.000,10,0
figlet,40,1.000,8.172,3667285.333,1,0,nodeinfo,10,1.000,3.302,13903872.000,1,0,env,50,1.000,7.533,19991210.667,1,0,237.303,232.320,11710287189.333,11715688960.000,10,0
figlet,40,1.000,8.619,4831744.000,1,0,nodeinfo,20,1.000,2.932,52960256.000,1,0,env,0,1.000,1.032,19947520.000,1,0,224.979,213.351,11663200256.000,11686728704.000,10,0
figlet,40,1.000,7.996,7716864.000,1,0,nodeinfo,20,1.000,3.580,53304320.000,1,0,env,0,1.000,0.079,19947520.000,1,0,197.880,185.992,11623686826.667,11637167786.667,10,0
figlet,40,1.000,8.975,4286976.000,1,0,nodeinfo,20,1.000,4.409,19464192.000,1,0,env,0,1.000,0.081,19947520.000,1,0,198.831,211.118,11613990229.333,11704253098.667,10,0
figlet,40,1.000,8.037,4141056.000,5,0,nodeinfo,20,1.000,4.049,53319168.000,5,0,env,10,1.000,1.495,19947520.000,5,0,219.080,200.311,11684483072.000,11669898069.333,10,0
figlet,40,1.000,6.952,3117056.000,5,0,nodeinfo,20,1.000,3.247,5918720.000,5,0,env,10,1.000,1.528,19947520.000,5,0,209.200,220.214,11621382144.000,11644313088.000,10,0
figlet,40,1.000,6.813,4605952.000,5,0,nodeinfo,20,1.000,3.220,53040640.000,5,0,env,10,1.000,1.521,19952128.000,5,0,216.400,207.004,11620470101.333,11636836181.333,10,0
figlet,40,1.000,6.104,4460032.000,13,0,nodeinfo,20,1.000,6.194,52805632.000,13,0,env,20,1.000,2.762,4358144.000,5,0,220.649,226.490,11609408170.667,11746468522.667,10,0
figlet,40,1.000,8.016,8916992.000,17,1,nodeinfo,20,1.000,5.051,52668416.000,1,0,env,20,1.000,3.062,20000768.000,9,0,232.200,218.963,11980706474.667,12057196544.000,10,1
figlet,40,1.000,4.524,3792896.000,1,0,nodeinfo,20,1.000,3.664,4960256.000,1,0,env,20,1.000,2.724,19996672.000,1,0,229.576,214.246,12059762005.333,12037064533.333,20,0
figlet,40,1.000,6.481,2970112.000,1,0,nodeinfo,20,1.000,4.022,52770816.000,1,0,env,30,1.000,3.431,20116992.000,1,0,227.542,226.149,11739374250.667,11759401130.667,10,0
figlet,40,1.000,5.932,3080192.000,1,0,nodeinfo,20,1.000,3.498,5799936.000,1,0,env,30,1.000,4.395,20031488.000,1,0,218.560,213.495,11745161898.667,11752233472.000,10,0
figlet,40,1.000,9.500,4907008.000,1,0,nodeinfo,20,1.000,3.303,52766037.333,1,0,env,30,1.000,5.051,20065792.000,1,0,214.073,213.652,11701369514.667,11747127296.000,10,0
figlet,40,1.000,8.059,4612096.000,5,0,nodeinfo,20,1.000,4.011,52645376.000,5,0,env,40,1.000,6.135,20045824.000,5,0,220.000,215.702,11732799488.000,11765749930.667,10,0
figlet,40,1.000,8.479,4904960.000,5,0,nodeinfo,20,1.000,3.693,5599232.000,5,0,env,40,1.000,5.450,3958784.000,5,0,223.160,221.914,11735244800.000,11745318400.000,10,0
figlet,40,1.000,8.592,2969600.000,5,0,nodeinfo,20,1.000,4.857,52643840.000,5,0,env,40,1.000,6.656,20058624.000,5,0,223.520,221.967,11706592597.333,11733551104.000,10,0
figlet,40,1.000,7.879,5404160.000,9,0,nodeinfo,20,1.000,7.455,52628992.000,9,0,env,50,1.000,7.107,5059584.000,9,0,218.800,205.501,11719359829.333,11776650752.000,10,0
figlet,40,1.000,6.796,4549632.000,13,0,nodeinfo,20,1.000,7.497,52809216.000,13,0,env,50,1.000,6.848,9135616.000,13,0,214.256,230.600,11904070314.667,12013043882.667,10,0
figlet,40,1.000,9.058,8343552.000,1,0,nodeinfo,20,1.000,7.481,12826624.000,1,0,env,50,1.000,6.585,9397248.000,1,0,219.760,237.191,12194127189.333,12272762880.000,10,0
figlet,40,1.000,8.108,8634368.000,1,0,nodeinfo,30,1.000,6.200,52943360.000,1,0,env,0,1.000,0.987,2920448.000,1,0,246.040,236.011,11945134762.667,11794313898.667,10,0
figlet,40,1.000,7.105,3308032.000,1,0,nodeinfo,30,1.000,5.355,5693440.000,1,0,env,0,1.000,0.120,20000768.000,1,0,229.520,221.773,11729528832.000,11705713664.000,10,0
figlet,40,1.000,4.337,4513792.000,1,0,nodeinfo,30,1.000,4.644,6033408.000,1,0,env,0,1.000,0.077,20000768.000,1,0,190.360,230.333,11650732714.667,11727710208.000,10,0
figlet,40,1.000,7.443,4225024.000,1,0,nodeinfo,30,1.000,5.742,55922176.000,1,0,env,10,1.000,0.969,20016640.000,1,0,281.160,209.121,11671128064.000,11676025344.000,10,0
figlet,40,1.000,8.353,4757504.000,5,0,nodeinfo,30,1.000,4.972,5480448.000,5,0,env,10,1.000,1.808,20048384.000,5,0,192.480,194.360,11665748650.667,11716291925.333,10,0
figlet,40,1.000,7.887,4880384.000,5,0,nodeinfo,30,1.000,4.638,56226816.000,5,0,env,10,1.000,1.826,20024661.333,5,0,216.870,213.378,11687370752.000,11710981120.000,10,0
figlet,40,1.000,8.398,5853184.000,5,0,nodeinfo,30,1.000,4.813,57117696.000,5,0,env,20,1.000,2.114,20015104.000,5,0,219.520,212.650,11696748544.000,11714107733.333,10,0
figlet,40,1.000,7.538,5104640.000,9,0,nodeinfo,30,1.000,6.548,57033728.000,9,0,env,20,1.000,2.986,20000768.000,9,0,211.440,186.728,11707527850.667,11779602090.667,10,0
figlet,40,1.000,7.532,8836437.333,13,0,nodeinfo,30,1.000,10.464,57134421.333,13,0,env,20,1.000,3.065,20000768.000,13,0,202.360,197.306,11902786218.667,12009337514.667,10,0
figlet,40,1.000,7.413,9265664.000,17,1,nodeinfo,30,1.000,7.108,56871936.000,1,0,env,30,1.000,3.447,20043776.000,1,0,213.673,233.352,12182829738.667,12253977258.667,10,1
figlet,40,1.000,4.763,9567573.333,1,0,nodeinfo,30,1.000,2.936,7655424.000,1,0,env,30,1.000,3.000,20014592.000,1,0,272.306,214.940,12059183786.667,11953962666.667,20,0
figlet,40,1.000,7.121,2912256.000,1,0,nodeinfo,30,1.000,7.424,55888896.000,1,0,env,30,1.000,4.016,20001792.000,1,0,228.703,227.715,11730391040.000,11758734677.333,10,0
figlet,40,1.000,7.527,3223552.000,1,0,nodeinfo,30,1.000,7.123,55631530.667,1,0,env,40,1.000,2.815,20001280.000,1,0,240.591,240.411,11732569429.333,11771286698.667,10,0
figlet,40,1.000,8.709,7057408.000,1,0,nodeinfo,30,1.000,4.764,56762197.333,1,0,env,40,1.000,4.997,20077056.000,1,0,239.658,230.204,11744922282.667,11779985408.000,10,0
figlet,40,1.000,7.215,3794432.000,5,0,nodeinfo,30,1.000,4.712,8499200.000,5,0,env,40,1.000,5.850,20103680.000,5,0,227.057,223.034,11756817749.333,11783090346.667,10,0
figlet,40,1.000,7.986,4491264.000,5,0,nodeinfo,30,1.000,4.695,55867904.000,5,0,env,50,1.000,4.824,20038656.000,5,0,234.795,233.188,11722425002.667,11763593386.667,10,0
figlet,40,1.000,8.999,5065216.000,9,0,nodeinfo,30,1.000,8.992,55947093.333,9,0,env,50,1.000,7.045,20000768.000,9,0,224.045,216.815,11726331221.333,11809564672.000,10,0
figlet,40,1.000,6.425,9039701.333,13,0,nodeinfo,30,1.000,7.697,15758336.000,13,0,env,50,1.000,6.288,20000768.000,13,0,222.056,218.600,11945317717.333,12066067968.000,10,0
figlet,40,1.000,9.247,9426432.000,1,0,nodeinfo,40,1.000,7.199,23744512.000,1,0,env,0,1.000,2.580,19852800.000,1,0,230.575,229.708,12255655253.333,12298264234.667,10,0
figlet,40,1.000,5.848,9519104.000,1,0,nodeinfo,40,1.000,7.814,8556544.000,1,0,env,0,1.000,0.093,19791872.000,1,0,234.709,228.102,11947182762.667,11824314538.667,10,0
figlet,40,1.000,7.728,3026944.000,1,0,nodeinfo,40,1.000,8.524,55291392.000,1,0,env,0,1.000,0.087,19791872.000,1,0,217.520,221.753,11736028501.333,11817922389.333,10,0
figlet,40,1.000,6.179,2842624.000,1,0,nodeinfo,40,1.000,7.111,58523136.000,1,0,env,10,1.000,1.147,19833856.000,1,0,217.851,204.215,11785353898.667,11772462080.000,10,0
figlet,40,1.000,7.356,4355072.000,1,0,nodeinfo,40,1.000,5.557,59343360.000,1,0,env,10,1.000,1.516,19903146.667,1,0,201.794,201.472,11734061738.667,11789008384.000,10,0
figlet,40,1.000,5.132,6500352.000,5,0,nodeinfo,40,1.000,6.769,59609600.000,5,0,env,10,1.000,1.837,4298752.000,5,0,213.433,211.716,11750841685.333,11778706261.333,10,0
figlet,40,1.000,6.015,3984896.000,5,0,nodeinfo,40,1.000,7.406,59516928.000,5,0,env,20,1.000,2.951,19958784.000,5,0,219.387,218.238,11730227882.667,11751927296.000,10,0
figlet,40,1.000,9.150,5297664.000,9,0,nodeinfo,40,1.000,12.384,59535189.333,9,0,env,20,1.000,2.571,19958784.000,9,0,222.664,207.385,11732417877.333,11815946752.000,10,0
figlet,40,1.000,8.503,3248128.000,13,0,nodeinfo,40,1.000,11.964,14950912.000,13,0,env,20,1.000,3.564,19976192.000,1,0,207.000,210.949,11958261077.333,12067877888.000,10,0
figlet,40,1.000,4.887,5094400.000,1,0,nodeinfo,40,1.000,11.059,15985322.667,1,0,env,30,1.000,2.926,19944448.000,1,0,228.520,231.840,12242328917.333,12172997802.667,20,0
figlet,40,1.000,5.450,3162112.000,1,0,nodeinfo,40,1.000,9.456,10927104.000,1,0,env,30,1.000,5.634,19994624.000,1,0,233.588,280.359,11812042069.333,11798495914.667,10,0
figlet,40,1.000,7.217,4033024.000,1,0,nodeinfo,40,1.000,6.318,3600384.000,1,0,env,30,1.000,4.184,2730666.667,1,0,229.547,225.721,11778149034.667,11808169301.333,10,0
figlet,40,1.000,6.768,4847616.000,5,0,nodeinfo,40,1.000,8.335,59623936.000,5,0,env,40,1.000,6.006,3309568.000,5,0,229.281,224.555,11774065322.667,11794847402.667,10,0
figlet,40,1.000,8.940,4759552.000,5,0,nodeinfo,40,1.000,7.310,59689642.667,5,0,env,40,1.000,7.628,4597760.000,5,0,217.531,223.743,11755956224.000,11791017301.333,10,0
figlet,40,1.000,6.928,5222400.000,9,0,nodeinfo,40,1.000,7.473,15241216.000,9,0,env,40,1.000,5.442,5022720.000,9,0,220.440,207.688,11774408704.000,11859608917.333,10,0
figlet,40,1.000,6.231,8857600.000,13,0,nodeinfo,40,1.000,12.859,30177280.000,13,0,env,50,1.000,6.295,9324032.000,13,0,216.200,219.304,12005492053.333,12108248746.667,10,0
figlet,40,1.000,9.870,9379328.000,1,0,nodeinfo,40,0.990,12.436,27824128.000,1,0,env,50,1.000,7.053,9598293.333,1,0,225.979,229.403,12333441843.200,12389247829.333,10,0
figlet,40,1.000,4.919,9490432.000,1,0,nodeinfo,40,1.000,5.942,3887104.000,1,0,env,50,1.000,3.169,9625600.000,1,0,236.920,234.739,12142110037.333,11962209621.333,10,0
figlet,40,1.000,9.396,3280896.000,1,0,nodeinfo,50,1.000,9.513,3887104.000,1,0,env,0,1.000,2.293,19886080.000,1,0,234.463,234.110,11858752170.667,11848876714.667,10,0
figlet,40,1.000,9.139,4376576.000,5,0,nodeinfo,50,1.000,7.516,55140864.000,5,0,env,0,1.000,0.123,19845120.000,1,0,218.148,208.489,11811754666.667,11810207914.667,10,0
figlet,40,1.000,6.180,2772992.000,5,0,nodeinfo,50,1.000,8.612,56043690.667,5,0,env,0,1.000,0.084,19845120.000,1,0,206.840,217.373,11783852032.000,11832423594.667,10,0
figlet,40,1.000,7.469,2772992.000,5,0,nodeinfo,50,1.000,9.957,61107712.000,5,0,env,10,1.000,0.922,19847680.000,5,0,207.576,209.393,11822561280.000,11809942869.333,10,0
figlet,40,1.000,6.608,4977664.000,9,0,nodeinfo,50,1.000,11.864,14849024.000,9,0,env,10,1.000,1.817,19851434.667,1,0,205.130,214.362,11793584128.000,11916893354.667,10,0
figlet,40,1.000,8.831,8783018.667,17,1,nodeinfo,50,1.000,18.481,31484928.000,17,1,env,10,1.000,1.175,19851264.000,1,0,220.834,230.468,12090084693.333,12228842154.667,10,1
figlet,50,1.000,7.745,7467008.000,1,0,nodeinfo,0,1.000,7.447,25875797.333,1,0,env,0,1.000,0.368,16556032.000,1,0,228.663,251.570,12491788288.000,12542147754.667,20,0
figlet,50,1.000,10.432,3309568.000,5,0,nodeinfo,0,1.000,0.128,39693824.000,1,0,env,0,1.000,0.082,14837760.000,1,0,245.200,216.141,12015475370.667,11866839040.000,10,0
figlet,50,1.000,9.384,4268544.000,1,0,nodeinfo,0,1.000,0.164,39669760.000,1,0,env,0,1.000,0.101,15060138.667,1,0,189.720,164.780,11773377877.333,11764539562.667,10,0
figlet,50,1.000,7.224,4673536.000,1,0,nodeinfo,0,1.000,0.150,39389696.000,1,0,env,10,1.000,1.029,15419392.000,1,0,156.360,154.990,11736814250.667,11751897429.333,10,0
figlet,50,1.000,10.667,2736128.000,5,0,nodeinfo,0,1.000,0.162,39574186.667,1,0,env,10,1.000,2.043,15972352.000,5,0,185.016,176.886,11782107136.000,11799545856.000,10,0
figlet,50,1.000,10.344,3776512.000,5,0,nodeinfo,0,1.000,0.148,39193258.667,1,0,env,10,1.000,1.570,16086016.000,5,0,191.560,182.801,11786741760.000,11784970240.000,10,0
figlet,50,1.000,10.986,4741120.000,5,0,nodeinfo,0,1.000,0.145,38812160.000,1,0,env,20,1.000,2.754,3956736.000,5,0,201.440,189.941,11764475904.000,11780520789.333,10,0
