function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,replica_figlet,overloaded_function_figlet,function_nodeinfo,rate_function_nodeinfo,success_rate_function_nodeinfo,cpu_usage_function_nodeinfo,ram_usage_function_nodeinfo,replica_nodeinfo,overloaded_function_nodeinfo,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,replica_env,overloaded_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,rest_seconds,overloaded_node
figlet,20,1.000,4.677,3630080.000,1,0,nodeinfo,40,1.000,7.845,5783552.000,1,0,env,20,1.000,2.666,19617280.000,1,0,230.400,214.135,10763653120.000,10797098837.333,10,0
figlet,20,1.000,4.159,4601856.000,1,0,nodeinfo,40,1.000,4.919,6447104.000,1,0,env,30,1.000,3.745,19617792.000,1,0,211.124,200.717,10692823722.667,10734780586.667,10,0
figlet,20,1.000,3.989,4365312.000,1,0,nodeinfo,40,1.000,5.298,7041024.000,1,0,env,30,1.000,3.715,19666944.000,1,0,201.080,199.535,10705900885.333,10738717354.667,10,0
figlet,20,1.000,3.910,6541312.000,1,0,nodeinfo,40,1.000,5.572,7467008.000,1,0,env,30,1.000,4.480,2719744.000,1,0,197.000,193.398,10698055680.000,10725233834.667,10,0
figlet,20,1.000,3.843,4440064.000,1,0,nodeinfo,40,1.000,6.479,5627904.000,1,0,env,40,1.000,3.688,4590592.000,1,0,198.000,196.938,10698685098.667,10732008789.333,10,0
figlet,20,1.000,3.279,4532224.000,5,0,nodeinfo,40,1.000,5.528,8163328.000,5,0,env,40,1.000,5.821,4761600.000,5,0,203.080,205.716,10706209450.667,10731406336.000,10,0
figlet,20,1.000,4.523,3371008.000,5,0,nodeinfo,40,1.000,7.053,6901760.000,5,0,env,40,1.000,4.860,19676160.000,5,0,201.800,198.254,10734083413.333,10743181994.667,10,0
figlet,20,1.000,4.356,4598784.000,9,0,nodeinfo,40,1.000,10.693,19758592.000,9,0,env,50,1.000,6.395,5828437.333,9,0,214.600,190.127,10744431274.667,10804961792.000,10,0
figlet,20,1.000,4.333,8442880.000,13,0,nodeinfo,40,1.000,12.974,29909504.000,13,0,env,50,1.000,6.626,9357824.000,13,0,196.720,195.864,10930900992.000,11045447509.333,10,0
figlet,20,1.000,3.605,8740864.000,1,0,nodeinfo,40,1.000,6.863,31782400.000,1,0,env,50,1.000,6.750,9694208.000,17,1,214.855,211.130,11201320960.000,11258109610.667,10,1
figlet,20,1.000,3.218,3256320.000,1,0,nodeinfo,50,1.000,5.040,6283264.000,1,0,env,0,1.000,0.970,9751210.667,1,0,226.781,199.110,11064956928.000,10945755989.333,20,0
figlet,20,1.000,4.177,3895808.000,5,0,nodeinfo,50,1.000,7.730,6324224.000,5,0,env,0,1.000,0.079,19619840.000,1,0,201.370,192.755,10699935744.000,10729301504.000,10,0
figlet,20,1.000,4.750,5500928.000,5,0,nodeinfo,50,1.000,8.995,12382208.000,5,0,env,0,1.000,0.089,19619840.000,1,0,188.360,176.777,10721925802.667,10715813546.667,10,0
figlet,20,1.000,2.969,4516352.000,5,0,nodeinfo,50,1.000,7.353,7712768.000,5,0,env,10,1.000,0.775,19619840.000,5,0,168.800,169.410,10712289962.667,10700302848.000,10,0
figlet,20,1.000,3.893,4076544.000,5,0,nodeinfo,50,1.000,9.186,9162752.000,5,0,env,10,1.000,1.468,4007936.000,5,0,208.040,210.509,10683181056.000,10729668608.000,10,0
figlet,20,1.000,3.522,4097024.000,5,0,nodeinfo,50,1.000,11.257,16894122.667,13,0,env,10,1.000,1.790,19648512.000,5,0,197.640,202.976,10743743146.667,10849853440.000,10,0
figlet,20,1.000,3.761,3088384.000,13,0,nodeinfo,50,1.000,16.461,28523520.000,20,1,env,20,1.000,2.729,3422208.000,5,0,209.118,213.260,10986566997.333,11119592618.667,10,1
figlet,20,1.000,3.000,6002176.000,1,0,nodeinfo,50,1.000,8.832,30270805.333,1,0,env,20,1.000,1.286,4516522.667,1,0,221.495,191.273,11316908032.000,11210145280.000,20,0
figlet,20,1.000,3.299,3223552.000,1,0,nodeinfo,50,1.000,6.728,5308416.000,1,0,env,20,1.000,1.887,19660288.000,1,0,217.600,204.773,10743747925.333,10765922986.667,10,0
figlet,20,1.000,4.625,4663296.000,1,0,nodeinfo,50,1.000,8.690,7258112.000,1,0,env,30,1.000,3.508,4001280.000,1,0,208.882,200.137,10740655445.333,10774127445.333,10,0
figlet,20,1.000,3.808,4244992.000,1,0,nodeinfo,50,1.000,4.919,5734400.000,1,0,env,30,1.000,4.618,5775360.000,1,0,193.105,199.428,10733912746.667,10764848469.333,10,0
figlet,20,1.000,4.222,4152320.000,1,0,nodeinfo,50,1.000,6.801,5287936.000,1,0,env,30,1.000,3.625,6889472.000,1,0,200.272,191.628,10738352128.000,10768369834.667,10,0
figlet,20,1.000,3.711,3976704.000,5,0,nodeinfo,50,1.000,7.357,19890176.000,5,0,env,40,1.000,5.644,4767744.000,5,0,204.124,198.071,10734458880.000,10768616960.000,10,0
figlet,20,1.000,4.492,2904064.000,5,0,nodeinfo,50,1.000,5.430,21315584.000,5,0,env,40,1.000,4.729,4464640.000,5,0,218.360,232.190,10783509162.667,10800422741.333,10,0
figlet,20,1.000,2.931,2957312.000,5,0,nodeinfo,50,1.000,12.299,5271552.000,13,0,env,40,1.000,4.393,5858304.000,13,0,206.400,205.236,10706895530.667,10834696192.000,10,0
figlet,20,1.000,3.151,4551680.000,9,0,nodeinfo,50,1.000,15.098,23768064.000,17,1,env,50,1.000,6.420,9126400.000,17,1,221.400,210.226,11021705216.000,11137546069.333,10,1
figlet,20,1.000,2.707,8590336.000,5,0,nodeinfo,50,1.000,8.943,18845696.000,5,0,env,50,1.000,6.641,9448960.000,5,0,215.680,203.510,11312272725.333,11288764416.000,20,0
figlet,20,1.000,3.905,3457536.000,9,0,nodeinfo,50,1.000,10.777,14291456.000,9,0,env,50,1.000,6.938,3918677.333,9,0,239.034,227.294,10853495466.667,10839732394.667,10,0
figlet,30,1.000,2.876,4177920.000,1,0,nodeinfo,0,1.000,5.109,5996544.000,1,0,env,0,1.000,1.658,3579392.000,1,0,268.000,229.590,10929585493.333,10956037290.667,10,0
figlet,30,1.000,5.381,4786176.000,1,0,nodeinfo,0,1.000,0.138,58195456.000,1,0,env,0,1.000,0.081,4227072.000,1,0,192.760,154.700,10750684501.333,10658233856.000,10,0
figlet,30,1.000,6.700,4786176.000,1,0,nodeinfo,0,1.000,0.122,58066944.000,1,0,env,0,1.000,0.078,19681280.000,1,0,136.360,141.130,10612766720.000,10621519018.667,10,0
figlet,30,1.000,6.300,4363264.000,5,0,nodeinfo,0,1.000,0.114,58195456.000,1,0,env,10,1.000,0.931,19701248.000,5,0,138.600,128.570,10553072981.333,10553263445.333,10,0
figlet,30,1.000,5.658,6713344.000,5,0,nodeinfo,0,1.000,0.137,57662805.333,1,0,env,10,1.000,1.703,4847104.000,5,0,146.640,141.410,10573884074.667,10606486016.000,10,0
figlet,30,1.000,6.546,6914048.000,1,0,nodeinfo,0,1.000,0.122,56834560.000,1,0,env,10,1.000,1.606,6529024.000,1,0,160.440,148.117,10606452053.333,10579472384.000,10,0
figlet,30,1.000,5.590,4579328.000,1,0,nodeinfo,0,1.000,0.126,56919040.000,1,0,env,20,1.000,1.843,19685546.667,1,0,158.160,146.270,10486381226.667,10520759466.667,10,0
figlet,30,1.000,4.688,4413440.000,1,0,nodeinfo,0,1.000,0.134,56707584.000,1,0,env,20,1.000,3.250,4448256.000,1,0,164.766,157.274,10515522901.333,10531120298.667,10,0
figlet,30,1.000,5.967,4413440.000,1,0,nodeinfo,0,1.000,0.095,56608256.000,1,0,env,20,1.000,2.886,4006400.000,1,0,197.560,198.319,10529355093.333,10542117034.667,10,0
figlet,30,1.000,5.137,4499456.000,1,0,nodeinfo,0,1.000,0.111,56632832.000,1,0,env,30,1.000,3.762,4759552.000,1,0,183.614,182.764,10531168938.667,10585109674.667,10,0
figlet,30,1.000,6.881,4513792.000,1,0,nodeinfo,0,1.000,0.148,56833365.333,1,0,env,30,1.000,4.485,3489792.000,1,0,189.927,166.373,10573043712.000,10557311488.000,10,0
figlet,30,1.000,6.506,4268032.000,1,0,nodeinfo,0,1.000,0.133,57091584.000,1,0,env,30,1.000,4.439,4628480.000,1,0,171.200,151.490,10544364885.333,10556673536.000,10,0
figlet,30,1.000,6.339,4395008.000,1,0,nodeinfo,0,1.000,0.123,57287168.000,1,0,env,40,1.000,4.778,4616704.000,1,0,170.480,150.500,10553693525.333,10567726762.667,10,0
figlet,30,1.000,4.067,3289088.000,5,0,nodeinfo,0,1.000,0.131,57154901.333,1,0,env,40,1.000,6.284,2973696.000,5,0,160.120,167.881,10537482922.667,10536482816.000,10,0
figlet,30,1.000,6.516,4131328.000,5,0,nodeinfo,0,1.000,0.123,56910336.000,1,0,env,40,1.000,4.238,4074496.000,5,0,149.400,152.377,10515249834.667,10529405269.333,10,0
figlet,30,1.000,6.406,4368384.000,5,0,nodeinfo,0,1.000,0.122,56933034.667,1,0,env,50,1.000,5.996,19753472.000,5,0,180.400,179.320,10508062037.333,10533030570.667,10,0
figlet,30,1.000,5.441,3102037.333,5,0,nodeinfo,0,1.000,0.135,57094144.000,1,0,env,50,1.000,8.539,2908160.000,5,0,189.588,199.576,10536025429.333,10592216064.000,10,0
figlet,30,1.000,5.403,3809280.000,5,0,nodeinfo,0,1.000,0.127,57256448.000,1,0,env,50,1.000,6.225,3265194.667,13,0,184.600,178.590,10570741077.333,10596545536.000,10,0
figlet,30,1.000,4.101,2916352.000,13,0,nodeinfo,10,1.000,1.042,57995605.333,5,0,env,0,1.000,2.517,3514368.000,1,0,175.320,158.279,10662202026.667,10713244501.333,10,0
figlet,30,1.000,6.066,3653632.000,20,1,nodeinfo,10,1.000,2.223,5775360.000,5,0,env,0,1.000,0.083,5013504.000,1,0,204.000,188.407,10787050837.333,10785458176.000,10,1
figlet,30,1.000,5.661,6453760.000,5,0,nodeinfo,10,1.000,1.537,6766592.000,5,0,env,0,1.000,0.076,19681280.000,1,0,163.920,160.251,10838778538.667,10821662549.333,20,0
figlet,30,1.000,5.168,3472042.667,9,0,nodeinfo,10,1.000,2.207,5578752.000,1,0,env,10,1.000,1.492,19681280.000,1,0,189.200,169.466,10674501632.000,10669863082.667,10,0
figlet,30,1.000,6.377,3878912.000,17,1,nodeinfo,10,1.000,2.233,5988352.000,1,0,env,10,1.000,1.779,3794261.333,1,0,146.546,175.996,10689275221.333,10785795925.333,10,1
figlet,30,1.000,4.834,6609920.000,5,0,nodeinfo,10,1.000,1.747,6201344.000,1,0,env,10,1.000,1.298,19709952.000,1,0,190.132,184.854,10865224362.667,10880978773.333,20,0
figlet,30,1.000,7.021,3849216.000,13,0,nodeinfo,10,1.000,2.158,16744448.000,1,0,env,20,1.000,2.191,3754894.222,9,0,222.040,214.000,10665845418.667,10742684842.667,10,0
figlet,30,1.000,5.074,3282944.000,5,0,nodeinfo,10,1.000,1.400,7200768.000,1,0,env,20,1.000,2.746,7104682.667,1,0,220.632,220.859,10916438698.667,10970960725.333,20,0
figlet,30,1.000,6.669,3015168.000,1,0,nodeinfo,10,1.000,2.031,7413760.000,1,0,env,20,1.000,2.990,3699200.000,1,0,228.577,218.292,10781035178.667,10774067029.333,10,0
figlet,30,1.000,6.663,3377834.667,1,0,nodeinfo,10,1.000,1.728,6213632.000,1,0,env,30,1.000,4.502,4710400.000,1,0,201.216,205.744,10769420970.667,10744588458.667,10,0
figlet,30,1.000,5.592,3751936.000,1,0,nodeinfo,10,1.000,2.050,18788352.000,1,0,env,30,1.000,3.260,3375104.000,1,0,194.400,190.825,10674652501.333,10698123264.000,10,0
figlet,30,1.000,5.688,3798528.000,1,0,nodeinfo,10,1.000,1.898,5357568.000,1,0,env,30,1.000,4.236,4746240.000,1,0,197.880,198.290,10641363626.667,10664890197.333,10,0
figlet,30,1.000,4.684,4907008.000,1,0,nodeinfo,10,1.000,1.691,6692864.000,1,0,env,40,1.000,3.661,7372800.000,1,0,193.040,189.157,10643163818.667,10673846954.667,10,0
figlet,30,1.000,7.095,4950016.000,1,0,nodeinfo,10,1.000,1.335,6139904.000,1,0,env,40,1.000,6.529,5025792.000,1,0,194.320,193.536,10626057557.333,10659415381.333,10,0
figlet,30,1.000,5.600,4724736.000,1,0,nodeinfo,10,1.000,2.831,13041664.000,1,0,env,40,1.000,5.317,2830336.000,1,0,201.240,194.868,10628652373.333,10655282858.667,10,0
figlet,30,1.000,5.511,5529600.000,1,0,nodeinfo,10,1.000,2.207,9293824.000,1,0,env,50,1.000,7.089,5210112.000,1,0,205.720,193.935,10635087189.333,10671026858.667,10,0
figlet,30,1.000,6.433,4341248.000,5,0,nodeinfo,10,1.000,1.862,7364608.000,5,0,env,50,1.000,6.152,4491264.000,5,0,202.960,195.509,10628047530.667,10659419818.667,10,0
figlet,30,1.000,5.716,5951488.000,5,0,nodeinfo,10,1.000,2.318,9572352.000,5,0,env,50,1.000,6.877,4984832.000,5,0,207.800,209.814,10649098240.000,10665160533.333,10,0
figlet,30,1.000,5.148,3231744.000,5,0,nodeinfo,20,1.000,3.370,5713920.000,5,0,env,0,1.000,2.561,3661824.000,1,0,227.920,201.855,10640812714.667,10650872661.333,10,0
figlet,30,1.000,6.228,3203072.000,13,0,nodeinfo,20,1.000,3.369,7385088.000,5,0,env,0,1.000,0.079,19730432.000,1,0,179.520,175.377,10615191552.000,10626629802.667,10,0
figlet,30,1.000,5.085,6442325.333,5,0,nodeinfo,20,1.000,6.528,17924096.000,5,0,env,0,1.000,0.079,19730432.000,1,0,179.570,189.843,10714161834.667,10837713408.000,20,0
figlet,30,1.000,5.532,5170858.667,9,0,nodeinfo,20,1.000,7.716,14179328.000,9,0,env,10,1.000,1.137,19779584.000,5,0,189.720,164.620,10674126165.333,10694978218.667,10,0
figlet,30,1.000,7.141,3452928.000,13,0,nodeinfo,20,1.000,9.034,25143808.000,13,0,env,10,1.000,1.099,3096576.000,1,0,187.375,199.674,10786951168.000,10960913920.000,10,0
figlet,30,1.000,5.692,5954048.000,5,0,nodeinfo,20,1.000,3.390,27643562.667,1,0,env,10,1.000,1.286,3691861.333,1,0,189.060,207.349,11157561344.000,11129920853.333,20,0
figlet,30,1.000,4.379,3067904.000,13,0,nodeinfo,20,1.000,3.047,6950912.000,1,0,env,20,1.000,1.881,3219456.000,1,0,223.497,212.597,10755433130.667,10802431146.667,10,0
figlet,30,1.000,5.158,3482112.000,1,0,nodeinfo,20,1.000,3.109,7888896.000,1,0,env,20,1.000,2.747,4027733.333,1,0,211.969,197.614,10880709290.667,10908183893.333,20,0
figlet,30,1.000,5.190,4517888.000,1,0,nodeinfo,20,1.000,2.876,5521408.000,1,0,env,20,1.000,2.963,3843584.000,1,0,205.398,189.934,10686503594.667,10747769856.000,10,0
figlet,30,1.000,5.677,2945024.000,1,0,nodeinfo,20,1.000,3.704,4923392.000,1,0,env,30,1.000,3.720,4786176.000,1,0,187.320,190.276,10718313813.333,10747038378.667,10,0
figlet,30,1.000,5.199,4872192.000,1,0,nodeinfo,20,1.000,4.073,5251072.000,1,0,env,30,1.000,4.575,4548608.000,1,0,201.954,186.814,10713479168.000,10749286229.333,10,0
figlet,30,1.000,5.137,4509696.000,1,0,nodeinfo,20,1.000,3.213,7929856.000,1,0,env,30,1.000,3.849,4231168.000,1,0,194.322,196.491,10711549269.333,10750055253.333,10,0
figlet,30,1.000,6.714,4612096.000,1,0,nodeinfo,20,1.000,3.052,6127616.000,1,0,env,40,1.000,6.394,5767168.000,1,0,194.480,193.240,10714230784.000,10752753493.333,10,0
figlet,30,1.000,6.465,4450304.000,1,0,nodeinfo,20,1.000,2.968,18182144.000,1,0,env,40,1.000,5.420,4501504.000,1,0,202.360,191.122,10727256064.000,10757462016.000,10,0
figlet,30,1.000,5.869,3084288.000,5,0,nodeinfo,20,1.000,3.372,14495744.000,5,0,env,40,1.000,4.709,19890176.000,5,0,201.193,194.825,10714829482.667,10741897898.667,10,0
figlet,30,1.000,4.603,4327424.000,5,0,nodeinfo,20,1.000,3.646,5271552.000,5,0,env,50,1.000,5.298,3088384.000,5,0,187.400,196.592,10736384000.000,10758676480.000,10,0
figlet,30,1.000,6.610,3907584.000,5,0,nodeinfo,20,1.000,4.308,7417856.000,5,0,env,50,1.000,7.573,4730880.000,5,0,207.600,198.308,10746972160.000,10752012288.000,10,0
figlet,30,1.000,4.672,4728832.000,13,0,nodeinfo,20,0.998,2.174,7397376.000,5,0,env,50,1.000,5.910,5169152.000,13,0,215.160,210.819,10724377258.667,10829956437.333,10,0
figlet,30,1.000,6.723,4390912.000,17,1,nodeinfo,30,1.000,9.077,15203498.667,9,0,env,0,1.000,3.135,8983722.667,1,0,203.836,192.304,10994192384.000,11117899434.667,10,1
figlet,30,1.000,5.955,7281152.000,5,0,nodeinfo,30,1.000,6.047,26733909.333,5,0,env,0,1.000,0.089,19775488.000,1,0,208.600,171.471,11252449280.000,11095059456.000,20,0
figlet,30,1.000,5.266,4196352.000,1,0,nodeinfo,30,1.000,6.665,14110720.000,1,0,env,0,1.000,0.089,19775488.000,1,0,222.464,202.741,10860752213.333,10924211029.333,10,0
figlet,30,1.000,5.606,6131712.000,1,0,nodeinfo,30,1.000,5.659,14712832.000,1,0,env,10,1.000,1.132,19775488.000,1,0,186.143,183.756,10830411776.000,10820497237.333,10,0
figlet,30,1.000,5.085,4365824.000,1,0,nodeinfo,30,1.000,6.157,5615616.000,1,0,env,10,1.000,1.154,3968000.000,1,0,193.415,193.928,10775635968.000,10819561130.667,10,0
figlet,30,1.000,5.253,4282368.000,1,0,nodeinfo,30,1.000,4.887,5509120.000,1,0,env,10,1.000,1.200,3922432.000,1,0,192.120,191.157,10817644544.000,10833273173.333,10,0
figlet,30,1.000,7.397,6422528.000,1,0,nodeinfo,30,1.000,4.860,5623808.000,1,0,env,20,1.000,2.654,5701632.000,1,0,186.160,194.573,10758944085.333,10784327168.000,10,0
figlet,30,1.000,5.722,3022848.000,1,0,nodeinfo,30,1.000,4.150,13361152.000,1,0,env,20,1.000,2.728,6623232.000,1,0,204.323,192.785,10748534101.333,10782610944.000,10,0
figlet,30,1.000,4.086,19141120.000,1,0,nodeinfo,30,1.000,4.555,7204864.000,1,0,env,20,1.000,2.775,4212736.000,1,0,201.766,195.924,10759144106.667,10797198848.000,10,0
figlet,30,1.000,5.284,3764224.000,5,0,nodeinfo,30,1.000,4.003,19066880.000,5,0,env,30,1.000,3.921,4421632.000,5,0,200.672,198.948,10774710272.000,10797621418.667,10,0
figlet,30,1.000,5.054,3971072.000,5,0,nodeinfo,30,1.000,7.539,14026752.000,5,0,env,30,1.000,4.886,4001792.000,5,0,196.920,198.702,10778133162.667,10797137749.333,10,0
figlet,30,1.000,6.095,2981888.000,5,0,nodeinfo,30,1.000,5.083,12935168.000,5,0,env,30,1.000,4.125,4438016.000,5,0,211.640,203.356,10793519104.000,10799362218.667,10,0
figlet,30,1.000,6.097,5028864.000,9,0,nodeinfo,30,1.000,7.481,12539904.000,9,0,env,40,1.000,5.357,4705280.000,9,0,206.625,190.163,10783264085.333,10874160469.333,10,0
figlet,30,1.000,5.305,8718848.000,13,0,nodeinfo,30,1.000,10.136,27340800.000,13,0,env,40,1.000,4.959,4814848.000,13,0,200.360,194.707,11019984213.333,11133135872.000,10,0
figlet,30,1.000,4.738,9386837.333,17,1,nodeinfo,30,1.000,9.598,30621184.000,17,1,env,40,1.000,4.535,8674304.000,17,1,210.640,204.751,11334193834.667,11437468330.667,10,1
figlet,30,1.000,4.703,9502037.333,1,0,nodeinfo,40,1.000,5.066,27955200.000,1,0,env,0,1.000,1.709,9110528.000,1,0,231.120,238.815,11677238613.333,11459590997.333,20,0
figlet,30,1.000,5.975,2895872.000,1,0,nodeinfo,40,1.000,8.089,7204864.000,1,0,env,0,1.000,0.088,16314368.000,1,0,235.190,202.258,10871866026.667,10842314581.333,10,0
figlet,30,1.000,4.816,4581376.000,1,0,nodeinfo,40,1.000,6.275,5980160.000,1,0,env,0,1.000,0.090,16314368.000,1,0,189.156,181.827,10795509760.000,10835313664.000,10,0
figlet,30,1.000,5.297,4423680.000,1,0,nodeinfo,40,1.000,8.636,8564736.000,1,0,env,10,1.000,1.114,16316928.000,1,0,182.000,186.933,10814550016.000,10839382698.667,10,0
figlet,30,1.000,6.538,4199424.000,1,0,nodeinfo,40,1.000,4.746,11423744.000,1,0,env,10,1.000,1.698,16362496.000,1,0,217.269,195.533,10831884288.000,10882178389.333,10,0
figlet,30,1.000,5.971,3100672.000,5,0,nodeinfo,40,1.000,6.710,7286784.000,5,0,env,10,1.000,1.334,3940352.000,5,0,196.040,195.090,10859182080.000,10876630357.333,10,0
figlet,30,1.000,6.256,3885056.000,5,0,nodeinfo,40,1.000,7.917,5259264.000,5,0,env,20,1.000,2.918,3043328.000,5,0,207.760,202.318,10863948458.667,10881931434.667,10,0
figlet,30,1.000,5.920,2588672.000,13,0,nodeinfo,40,1.000,14.156,10669056.000,13,0,env,20,1.000,2.509,4440064.000,5,0,206.120,209.629,10872191658.667,11005703338.667,10,0
figlet,30,1.000,5.111,6886912.000,17,1,nodeinfo,40,1.000,13.066,13577216.000,17,1,env,20,1.000,1.910,4259840.000,9,0,215.400,201.983,11235366229.333,11337391104.000,10,1
figlet,30,1.000,5.725,8369152.000,5,0,nodeinfo,50,1.000,10.187,15567530.667,5,0,env,0,1.000,0.620,3414698.667,1,0,215.160,190.768,11507231402.667,11438926848.000,20,0
figlet,30,1.000,6.243,3366400.000,1,0,nodeinfo,50,1.000,10.474,5185536.000,9,0,env,0,1.000,0.101,16510976.000,1,0,230.665,202.767,10990145536.000,10971220138.667,10,0
figlet,30,1.000,4.329,3891200.000,1,0,nodeinfo,50,1.000,8.035,8679424.000,1,0,env,0,1.000,0.077,16510976.000,1,0,206.200,199.821,11033358336.000,11066236928.000,10,0
figlet,30,1.000,6.219,4888576.000,1,0,nodeinfo,50,1.000,6.225,5120000.000,1,0,env,10,1.000,0.789,16515072.000,1,0,184.415,179.941,10871119872.000,10893279914.667,10,0
figlet,30,1.000,5.253,6504448.000,1,0,nodeinfo,50,1.000,9.528,5533696.000,1,0,env,10,1.000,1.249,16510976.000,1,0,188.301,188.875,10861793280.000,10910687402.667,10,0
figlet,30,1.000,5.286,4218368.000,1,0,nodeinfo,50,1.000,6.589,7090176.000,1,0,env,10,1.000,1.164,3559936.000,1,0,193.824,194.614,10879752874.667,10918663168.000,10,0
figlet,30,1.000,6.142,6729728.000,1,0,nodeinfo,50,1.000,8.219,5758976.000,1,0,env,20,1.000,3.061,4755456.000,1,0,197.920,196.170,10870232405.333,10902578517.333,10,0
figlet,30,1.000,5.254,4550656.000,1,0,nodeinfo,50,1.000,7.836,5480448.000,1,0,env,20,1.000,2.556,4209664.000,1,0,201.440,196.779,10866171221.333,10896887466.667,10,0
figlet,30,1.000,7.801,6176768.000,5,0,nodeinfo,50,1.000,9.306,8036352.000,5,0,env,20,1.000,2.991,4206592.000,5,0,205.720,206.180,10871857152.000,10909130922.667,10,0
figlet,30,1.000,7.166,6283264.000,5,0,nodeinfo,50,1.000,8.899,6651904.000,5,0,env,30,1.000,4.494,3803648.000,5,0,228.400,220.198,10914064384.000,10920027136.000,10,0
figlet,30,1.000,5.946,4369408.000,9,0,nodeinfo,50,1.000,9.345,20374528.000,9,0,env,30,1.000,4.115,5171200.000,9,0,204.240,188.761,10901893120.000,10975897258.667,10,0
figlet,30,1.000,5.984,4065792.000,13,0,nodeinfo,50,1.000,12.125,29708970.667,13,0,env,30,1.000,4.629,4566016.000,13,0,201.287,199.796,11107070634.667,11227459413.333,10,0
figlet,30,1.000,4.474,7925760.000,1,0,nodeinfo,50,1.000,11.793,31231317.333,17,1,env,40,1.000,3.444,2904064.000,17,1,208.320,220.597,11404077738.667,11521539584.000,10,1
figlet,30,1.000,5.097,0.000,1,0,nodeinfo,50,1.000,9.877,29876224.000,1,0,env,40,1.000,4.024,8159232.000,1,0,262.640,225.137,11676958720.000,11473778517.333,20,0
figlet,30,1.000,3.350,3121152.000,1,0,nodeinfo,50,1.000,7.487,19587072.000,1,0,env,40,1.000,2.957,7102464.000,1,0,228.823,230.629,11057383424.000,10984871594.667,10,0
figlet,30,1.000,7.255,4270080.000,1,0,nodeinfo,50,1.000,9.349,5656576.000,1,0,env,50,1.000,6.980,17239381.333,1,0,224.418,221.360,10894994090.667,10928162645.333,10,0
figlet,30,1.000,7.083,4153344.000,5,0,nodeinfo,50,1.000,7.550,8114176.000,5,0,env,50,1.000,6.454,4765696.000,5,0,231.560,215.117,10883747840.000,10914704384.000,10,0
figlet,30,1.000,5.237,2768896.000,5,0,nodeinfo,50,1.000,8.844,5308416.000,5,0,env,50,1.000,6.740,4810752.000,5,0,212.400,213.462,10898963114.667,10927215274.667,10,0
figlet,40,1.000,8.064,4421632.000,5,0,nodeinfo,0,1.000,3.897,7716864.000,1,0,env,0,1.000,1.744,3637248.000,1,0,216.730,208.062,10915816106.667,10989031936.000,10,0
figlet,40,1.000,6.411,3194880.000,9,0,nodeinfo,0,1.000,0.119,7716864.000,1,0,env,0,1.000,0.083,2613248.000,1,0,186.920,151.720,10932615168.000,10865865386.667,10,0
figlet,40,1.000,8.077,5422592.000,13,0,nodeinfo,0,1.000,0.128,58606933.333,1,0,env,0,1.000,0.075,18018304.000,1,0,140.400,141.716,10869400234.667,10914080768.000,10,0
figlet,40,1.000,9.232,8312320.000,17,1,nodeinfo,0,1.000,0.136,57833984.000,1,0,env,10,1.000,0.951,18046976.000,1,0,124.000,142.985,10971620693.333,10997791402.667,10,1
figlet,40,1.000,7.775,8782336.000,5,0,nodeinfo,0,1.000,0.125,57670314.667,1,0,env,10,1.000,1.539,3473408.000,1,0,143.749,165.596,11046475093.333,11067114325.333,20,0
figlet,40,1.000,6.473,2768896.000,13,0,nodeinfo,0,1.000,0.136,57615189.333,1,0,env,10,1.000,1.346,4571648.000,1,0,216.037,219.932,10891069440.000,10908780885.333,10,0
figlet,40,1.000,6.691,5657941.333,5,0,nodeinfo,0,1.000,0.129,56954880.000,1,0,env,20,1.000,2.157,4082176.000,5,0,229.776,164.330,10982486698.667,11005517141.333,20,0
figlet,40,1.000,8.793,2867200.000,1,0,nodeinfo,0,1.000,0.127,56954880.000,1,0,env,20,1.000,2.548,18062848.000,1,0,184.440,167.724,10836454058.667,10855728810.667,10,0
figlet,40,1.000,6.681,4304384.000,1,0,nodeinfo,0,1.000,0.126,56897365.333,1,0,env,20,1.000,2.658,4393984.000,1,0,164.880,154.813,10827970560.000,10853566805.333,10,0
figlet,40,1.000,6.627,6631424.000,5,0,nodeinfo,0,1.000,0.140,56841728.000,1,0,env,30,1.000,3.513,6365184.000,5,0,160.683,171.144,10828813653.333,10843521365.333,10,0
figlet,40,1.000,7.804,4364288.000,1,0,nodeinfo,0,1.000,0.113,56889344.000,1,0,env,30,1.000,5.237,3841024.000,1,0,176.480,168.561,10857917098.667,10862006784.000,10,0
figlet,40,1.000,8.408,4156416.000,1,0,nodeinfo,0,1.000,0.148,56860672.000,1,0,env,30,1.000,3.874,18034176.000,1,0,175.920,163.348,10824593408.000,10850172928.000,10,0
figlet,40,1.000,8.908,3589461.333,5,0,nodeinfo,0,1.000,0.108,56851968.000,1,0,env,40,1.000,2.959,3325952.000,5,0,190.680,197.699,10846849706.667,10896359936.000,10,0
figlet,40,1.000,8.443,3825664.000,5,0,nodeinfo,0,1.000,0.138,56874666.667,1,0,env,40,1.000,4.528,4161536.000,5,0,207.560,191.110,10876451498.667,10878002858.667,10,0
